row_idx,category,y_qwen,y_internvl,p_qwen,p_internvl,agreement_case
1485,descriptive,1,1,0.8570102123835962,0.946231199579179,both_correct
1486,descriptive,0,0,0.807319813686962,0.767056445345945,both_wrong
1487,descriptive,1,0,0.8608967142608035,0.49950663774534587,qwen_only
1488,descriptive,1,1,0.7743898800545221,0.6357870770463693,both_correct
1489,descriptive,1,1,0.8371118563616926,0.7423319728123475,both_correct
1490,descriptive,1,1,0.8338880695291037,0.5810866017451497,both_correct
1491,descriptive,1,1,0.8931963977940194,0.883608661709522,both_correct
1492,descriptive,1,1,0.9298762432155968,0.9590016833741906,both_correct
1493,descriptive,1,1,0.9463853647614554,0.918784147432595,both_correct
1494,descriptive,1,1,0.9328046482830586,0.967698324006235,both_correct
1495,descriptive,1,1,0.9710023061750667,0.9708525657071205,both_correct
1496,descriptive,1,1,0.949049254657884,0.9071024827327469,both_correct
1497,descriptive,0,1,0.7903195823784298,0.9262102809025046,internvl_only
1498,descriptive,1,1,0.8013854349124097,0.9434508959294681,both_correct
1499,descriptive,1,1,0.8555513630214234,0.8326758439927818,both_correct
1500,descriptive,1,1,0.9440135766936569,0.8503400760221298,both_correct
1501,descriptive,1,1,0.8948612993509181,0.8606491528072755,both_correct
1502,descriptive,1,1,0.89226693976839,0.8375293481786691,both_correct
1503,descriptive,1,1,0.9183068648894938,0.9418331443712018,both_correct
1504,descriptive,1,1,0.9586104284037039,0.9358376759861331,both_correct
1505,descriptive,1,1,0.9315337144005676,0.8982679090825259,both_correct
1506,descriptive,1,1,0.9328046482830586,0.967698324006235,both_correct
1507,descriptive,1,1,0.631939829123426,0.6529361198513305,both_correct
1508,descriptive,0,0,0.754672100478066,0.623238843707579,both_wrong
1509,descriptive,1,1,0.8781801889468253,0.8055722137123583,both_correct
1510,descriptive,1,1,0.8517203272115897,0.7184248386624624,both_correct
1511,descriptive,1,1,0.8580518621836386,0.7477425359202324,both_correct
1512,descriptive,1,1,0.8577318123176952,0.7650698026462796,both_correct
1513,descriptive,1,1,0.8992167225682142,0.8846477543994156,both_correct
1514,descriptive,1,1,0.8899412608072335,0.8816230953816508,both_correct
1515,descriptive,1,1,0.946528484903793,0.9505911085861226,both_correct
1516,descriptive,1,1,0.9767695507065984,0.9776210568546685,both_correct
1517,descriptive,1,1,0.9441046602459776,0.9107497596237868,both_correct
1518,descriptive,1,1,0.844413649546212,0.9223841852756614,both_correct
1519,descriptive,1,1,0.9295747020616137,0.726283170222413,both_correct
1520,descriptive,1,1,0.869008067407418,0.8923082470527177,both_correct
1521,descriptive,1,1,0.8104733606803707,0.6636271674296048,both_correct
1522,descriptive,1,1,0.9113592006771739,0.7968474975469847,both_correct
1523,descriptive,1,1,0.9558811433292127,0.9559535302766946,both_correct
1524,descriptive,1,1,0.8173956690853713,0.7545534165453032,both_correct
1525,descriptive,1,1,0.8990643465388408,0.8845645871159896,both_correct
1526,descriptive,1,1,0.9683166308267465,0.897371785749265,both_correct
1527,descriptive,1,1,0.8957312252426519,0.9441745222131812,both_correct
1528,descriptive,1,1,0.949913185793761,0.9635145341512188,both_correct
1529,descriptive,1,1,0.9257412524128307,0.906314619958989,both_correct
1530,descriptive,0,0,0.4640692174138113,0.4515242439505506,both_wrong
1531,descriptive,1,1,0.8132940778648238,0.9136429608130378,both_correct
1532,descriptive,1,0,0.8275798601599927,0.7694706307364402,qwen_only
1533,descriptive,1,1,0.8921703645961723,0.8959142224396043,both_correct
1534,descriptive,1,1,0.8851919099810772,0.7213750391192705,both_correct
1535,descriptive,1,0,0.8478025730597052,0.7999872416159006,qwen_only
1536,descriptive,1,1,0.7934109296787804,0.7929639201039563,both_correct
1537,descriptive,1,1,0.9707181193899228,0.9416382390210472,both_correct
1538,descriptive,1,1,0.9811278600219088,0.9592687248723369,both_correct
1539,descriptive,1,1,0.9590464016665756,0.9777907549026955,both_correct
1540,descriptive,0,0,0.8451694404248636,0.8817381699847741,both_wrong
1541,descriptive,1,0,0.8294606019357269,0.7483343884631665,qwen_only
1542,descriptive,1,0,0.9018168673789684,0.5865223400643358,qwen_only
1543,descriptive,1,1,0.9192944599006995,0.8806095813695789,both_correct
1544,descriptive,1,1,0.8207663426629395,0.8420861757196811,both_correct
1545,descriptive,1,0,0.8752431171297178,0.7835908553778899,qwen_only
1546,descriptive,1,1,0.8414312435591559,0.9319574939145847,both_correct
1547,descriptive,1,1,0.7832050776979798,0.7582377273425756,both_correct
1548,descriptive,1,1,0.9716681506853463,0.9795878309993542,both_correct
1549,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1550,descriptive,1,1,0.8845164232858785,0.8467800171470281,both_correct
1551,descriptive,1,1,0.919567076907496,0.858279396223379,both_correct
1552,descriptive,1,1,0.9024982587866018,0.496066879999921,both_correct
1553,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
1554,descriptive,0,0,0.8338555316872355,0.7616771112462553,both_wrong
1555,descriptive,1,0,0.7010509523849998,0.7053678551339995,qwen_only
1556,descriptive,1,1,0.7859740564045699,0.783276099672034,both_correct
1557,descriptive,1,1,0.8852024906760958,0.9223617326910503,both_correct
1558,descriptive,1,1,0.8826523545446853,0.8714338326201989,both_correct
1559,descriptive,0,1,0.9499017260300383,0.9796549249638594,internvl_only
1560,descriptive,1,1,0.9703260289271701,0.9425804168865136,both_correct
1561,descriptive,1,1,0.9572975985764945,0.9629345920569251,both_correct
1562,descriptive,1,1,0.949049254657884,0.9071024827327469,both_correct
1563,descriptive,1,1,0.8774581769022846,0.7818479957304121,both_correct
1564,descriptive,1,0,0.6778288784736665,0.2463510358241647,qwen_only
1565,descriptive,1,1,0.9003150358406259,0.776625943241074,both_correct
1566,descriptive,0,0,0.7940881455094937,0.5908803918872186,both_wrong
1567,descriptive,1,1,0.8998223194114167,0.8062885838828615,both_correct
1568,descriptive,1,0,0.9313732921387944,0.8939627460483618,qwen_only
1569,descriptive,1,1,0.8012468693588736,0.7710109836667187,both_correct
1570,descriptive,1,1,0.9694607493142223,0.9583813178022642,both_correct
1571,descriptive,1,1,0.9282628566361627,0.9421188597182275,both_correct
1572,descriptive,1,1,0.9385864255569467,0.9123093518017514,both_correct
1573,descriptive,1,1,0.8528877059128638,0.8964850079313139,both_correct
1574,descriptive,1,1,0.9373081600374357,0.9094586391412759,both_correct
1575,descriptive,1,1,0.8895801604797398,0.9665331595661028,both_correct
1576,descriptive,1,1,0.8686346889395905,0.7950820706073324,both_correct
1577,descriptive,1,1,0.948985420417853,0.9362460056921696,both_correct
1578,descriptive,1,1,0.9404901012426792,0.9470446905993819,both_correct
1579,descriptive,1,1,0.9162422976300629,0.8559251325528762,both_correct
1580,descriptive,1,1,0.8183736383461259,0.7921944316184936,both_correct
1581,descriptive,1,1,0.9602027068054205,0.961392987068789,both_correct
1582,descriptive,1,1,0.8496852557236599,0.8174101114001149,both_correct
1583,descriptive,1,1,0.9738058583519946,0.9735449358779226,both_correct
1584,descriptive,0,1,0.8211444188938217,0.9015385966901631,internvl_only
1585,descriptive,1,1,0.7673512740388101,0.9015852065099982,both_correct
1586,descriptive,1,1,0.6778288784736665,0.2463510358241647,both_correct
1587,descriptive,1,1,0.9731300556948497,0.9593129700616033,both_correct
1588,descriptive,1,1,0.9571710997135269,0.9112357752005936,both_correct
1589,descriptive,1,1,0.9094291838534299,0.8331103368522687,both_correct
1590,descriptive,1,1,0.9537293640195104,0.9231555247885188,both_correct
1591,descriptive,1,1,0.8794683259526916,0.8425198910111201,both_correct
1592,descriptive,1,1,0.9835740562160094,0.9554698127109056,both_correct
1593,descriptive,1,1,0.9315337144005676,0.8982679090825259,both_correct
1594,descriptive,1,1,0.9214083515392172,0.8190936355549016,both_correct
1595,descriptive,1,1,0.949049254657884,0.9071024827327469,both_correct
1596,descriptive,1,1,0.9307495928993162,0.8671958891953018,both_correct
1597,descriptive,1,1,0.9442396881130677,0.9530908221572741,both_correct
1598,descriptive,1,0,0.7739578778044044,0.7264721790231464,qwen_only
1599,descriptive,0,0,0.6226112610151342,0.6397574476505157,both_wrong
1600,descriptive,1,1,0.9038315962996154,0.9216096770934599,both_correct
1601,descriptive,1,0,0.8779294120703666,0.7791262604800331,qwen_only
1602,descriptive,1,1,0.8944615447570202,0.8749785249781713,both_correct
1603,descriptive,1,1,0.9575186440347947,0.9450034078645676,both_correct
1604,descriptive,1,1,0.9214083515392172,0.8190936355549016,both_correct
1605,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1606,descriptive,1,1,0.8438422544190647,0.6616329280190754,both_correct
1607,descriptive,0,1,0.8497294160878072,0.6776293829034883,internvl_only
1608,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
1609,descriptive,1,1,0.879666814925724,0.8795178481385947,both_correct
1610,descriptive,1,1,0.8792709494476401,0.7737380471753746,both_correct
1611,descriptive,1,1,0.8528412482741725,0.8510888802447769,both_correct
1612,descriptive,0,1,0.853275386326877,0.8664242826299904,internvl_only
1613,descriptive,1,1,0.8737320799212647,0.6684882979804668,both_correct
1614,descriptive,1,1,0.9400575994054725,0.9183637941358707,both_correct
1615,descriptive,1,1,0.9315337144005676,0.8982679090825259,both_correct
1616,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1617,descriptive,1,1,0.90437363063587,0.9493670675832809,both_correct
1618,descriptive,0,1,0.8673816213330555,0.9220546078768472,internvl_only
1619,descriptive,1,0,0.7603066014772738,0.20035391027861388,qwen_only
1620,descriptive,1,1,0.940931910075358,0.9198727688323385,both_correct
1621,descriptive,1,1,0.7358793781419065,0.5540056397591501,both_correct
1622,descriptive,1,1,0.9131201897878335,0.8062816609601904,both_correct
1623,descriptive,1,1,0.8807126072545707,0.9374547609017638,both_correct
1624,descriptive,1,1,0.8123717051734737,0.8260001814017256,both_correct
1625,descriptive,1,1,0.9551978511856434,0.9330367782574,both_correct
1626,descriptive,1,1,0.949913185793761,0.9635145341512188,both_correct
1627,descriptive,1,1,0.8948045937979519,0.8864881538128663,both_correct
1628,descriptive,1,1,0.9569124118479813,0.9361409370594014,both_correct
1629,descriptive,1,1,0.9490827799196591,0.8669793656343585,both_correct
1630,descriptive,0,0,0.6778288784736665,0.2463510358241647,both_wrong
1631,descriptive,1,0,0.8024739051140588,0.6271063558073549,qwen_only
1632,descriptive,1,0,0.8432546862772805,0.7190978748925518,qwen_only
1633,descriptive,1,1,0.8701751719858455,0.8158831515489899,both_correct
1634,descriptive,1,1,0.8288937922165635,0.9182625043244901,both_correct
1635,descriptive,1,1,0.8820072948733146,0.9242865255185153,both_correct
1636,descriptive,1,1,0.9781065101735181,0.9571235546757463,both_correct
1637,descriptive,1,1,0.8934398117258725,0.9032040582680072,both_correct
1638,descriptive,1,1,0.9558816238891739,0.9719549594019584,both_correct
1639,descriptive,1,1,0.8981666220593908,0.9349821974514767,both_correct
1640,descriptive,1,1,0.8108240367454919,0.8854403975614544,both_correct
1641,descriptive,1,0,0.6778288784736665,0.2463510358241647,qwen_only
1642,descriptive,1,1,0.9595373238523502,0.9646469115190056,both_correct
1643,descriptive,1,1,0.8437130340897592,0.7765603604234984,both_correct
1644,descriptive,1,1,0.7798724979842885,0.6309229360043623,both_correct
1645,descriptive,0,1,0.7939507661622072,0.7557245840417447,internvl_only
1646,descriptive,1,1,0.850003017601699,0.9102461224516539,both_correct
1647,descriptive,1,1,0.9033685861324297,0.8880894496261064,both_correct
1648,descriptive,1,1,0.9082878186623512,0.8389815386869203,both_correct
1649,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1650,descriptive,1,0,0.9569124118479813,0.9361409370594014,qwen_only
1651,descriptive,1,1,0.7626873843139619,0.9352100823894823,both_correct
1652,descriptive,1,0,0.8784235728591075,0.5633201529148181,qwen_only
1653,descriptive,0,0,0.7962323526944045,0.5170849284454951,both_wrong
1654,descriptive,1,1,0.9226565209307033,0.8416442037233112,both_correct
1655,descriptive,1,1,0.9172164737334582,0.878520903018073,both_correct
1656,descriptive,0,0,0.8058337623217386,0.673571055377046,both_wrong
1657,descriptive,1,1,0.9041937001808529,0.8466724716462,both_correct
1658,descriptive,1,1,0.9509884641166078,0.9337116237069493,both_correct
1659,descriptive,1,1,0.9230425151692921,0.9754635287856642,both_correct
1660,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1661,descriptive,1,1,0.9044224944322066,0.9326494870115223,both_correct
1662,descriptive,1,1,0.8447931868255243,0.906193359374662,both_correct
1663,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
1664,descriptive,1,1,0.9440135766936569,0.8503400760221298,both_correct
1665,descriptive,1,0,0.8048044440986067,0.5868158342941802,qwen_only
1666,descriptive,0,0,0.7640002028015487,0.5354919738458003,both_wrong
1667,descriptive,1,1,0.903036822554818,0.8868976525838691,both_correct
1668,descriptive,0,1,0.8155288428315722,0.8747655894440971,internvl_only
1669,descriptive,1,1,0.9545814813937001,0.9449394356190555,both_correct
1670,descriptive,1,1,0.9678000668899364,0.9253087883251322,both_correct
1671,descriptive,1,0,0.9214083515392172,0.8190936355549016,qwen_only
1672,descriptive,1,0,0.9451597786371676,0.9137654013987483,qwen_only
1673,descriptive,0,0,0.8846063620245936,0.6962020624896333,both_wrong
1674,descriptive,1,0,0.7082862078747686,0.6224965132515212,qwen_only
1675,descriptive,1,1,0.9016138596126971,0.903793874364511,both_correct
1676,descriptive,1,1,0.9198947792816664,0.9097742801889738,both_correct
1677,descriptive,1,0,0.7358793781419065,0.5540056397591501,qwen_only
1678,descriptive,1,1,0.8795161616932285,0.9193906122082912,both_correct
1679,descriptive,1,1,0.8564525692087496,0.8906996878221851,both_correct
1680,descriptive,1,1,0.9805604419664493,0.959591515956812,both_correct
1681,descriptive,1,1,0.9214083515392172,0.8190936355549016,both_correct
1682,descriptive,1,1,0.9759940189216005,0.9714982771112843,both_correct
1683,descriptive,0,0,0.812856723652614,0.9348045243171972,both_wrong
1684,descriptive,0,1,0.6778288784736665,0.2463510358241647,internvl_only
1685,descriptive,1,1,0.9212559743767614,0.9115306851888912,both_correct
1686,descriptive,1,1,0.9496694564141595,0.8512879550796036,both_correct
1687,descriptive,1,1,0.9250789730370196,0.9153875604897748,both_correct
1688,descriptive,0,0,0.7388373510556345,0.6710337804976674,both_wrong
1689,descriptive,1,1,0.9089590024168404,0.931569213603809,both_correct
1690,descriptive,1,1,0.8639246049606767,0.7917303743110152,both_correct
1691,descriptive,1,1,0.9485632847992421,0.9449955163764414,both_correct
1692,descriptive,1,1,0.936143901845784,0.9745064937195365,both_correct
1693,descriptive,1,1,0.9593382262322845,0.9170403738102585,both_correct
1694,descriptive,1,1,0.8888929607191023,0.9417502494581501,both_correct
1695,descriptive,0,0,0.8856696133118621,0.5590710273855578,both_wrong
1696,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
1697,descriptive,0,1,0.8942948425137061,0.9096881425977977,internvl_only
1698,descriptive,1,1,0.8962108825654123,0.7950429039303021,both_correct
1699,descriptive,1,1,0.8765373717462823,0.8664583255963134,both_correct
1700,descriptive,1,1,0.8788815147155206,0.8484315182443903,both_correct
1701,descriptive,1,1,0.8738503282467172,0.8783993814691409,both_correct
1702,descriptive,1,1,0.9510937052905628,0.9236082031245746,both_correct
1703,descriptive,1,1,0.9744713080820031,0.9587815015974974,both_correct
1704,descriptive,1,1,0.9685951866524336,0.9880582121740425,both_correct
1705,descriptive,1,1,0.9319361253733108,0.9415209593168988,both_correct
1706,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
1707,descriptive,1,0,0.745713726828458,0.8749779095275493,qwen_only
1708,descriptive,1,1,0.9363388715531212,0.8697353987433726,both_correct
1709,descriptive,1,1,0.9606562120716473,0.9580499198598245,both_correct
1710,descriptive,1,1,0.8928358698452027,0.7980383842191022,both_correct
1711,descriptive,1,1,0.7936679402739039,0.8910215922138459,both_correct
1712,descriptive,1,0,0.8287395658623257,0.7537991586836811,qwen_only
1713,descriptive,1,1,0.9844403404505342,0.9654859561852105,both_correct
1714,descriptive,1,1,0.900063889542917,0.8881032860037587,both_correct
1715,descriptive,1,1,0.9672602327949976,0.9103706435796204,both_correct
1716,descriptive,1,1,0.8895181979411236,0.8639987720556367,both_correct
1717,descriptive,0,0,0.6778288784736665,0.2463510358241647,both_wrong
1718,descriptive,1,1,0.754672100478066,0.623238843707579,both_correct
1719,descriptive,0,1,0.8827801458551348,0.8874848653571102,internvl_only
1720,descriptive,1,1,0.7940881455094937,0.5908803918872186,both_correct
1721,descriptive,0,1,0.8686346889395905,0.7950820706073324,internvl_only
1722,descriptive,1,1,0.890455791131191,0.8909415798901932,both_correct
1723,descriptive,1,1,0.8911898457895163,0.8476260262764671,both_correct
1724,descriptive,1,1,0.9512146425694753,0.9477062020923716,both_correct
1725,descriptive,1,1,0.9677569145861783,0.9529369691445839,both_correct
1726,descriptive,1,1,0.9348445564162627,0.9150818891407673,both_correct
1727,descriptive,1,1,0.869416073603111,0.9380401765723133,both_correct
1728,descriptive,0,1,0.7015250842716909,0.8736243928902031,internvl_only
1729,descriptive,0,0,0.725189147003911,0.8351354789016958,both_wrong
1730,descriptive,1,1,0.8004747102121191,0.6973945543484691,both_correct
1731,descriptive,1,1,0.9027879141735979,0.9171933075634257,both_correct
1732,descriptive,1,0,0.8122244377572885,0.6568070186481556,qwen_only
1733,descriptive,1,1,0.8584665546904112,0.8911615213834312,both_correct
1734,descriptive,0,1,0.860117234704715,0.9574535763094134,internvl_only
1735,descriptive,1,1,0.9550963495010868,0.9680693780458124,both_correct
1736,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1737,descriptive,1,1,0.9653132379285818,0.9848665658633189,both_correct
1738,descriptive,0,1,0.8451694404248636,0.8817381699847741,internvl_only
1739,descriptive,1,1,0.7626873843139619,0.9352100823894823,both_correct
1740,descriptive,1,0,0.871763356821045,0.6064644823275855,qwen_only
1741,descriptive,1,1,0.8948920739942363,0.8188315998784054,both_correct
1742,descriptive,0,0,0.8626920097705487,0.7447525694178438,both_wrong
1743,descriptive,0,0,0.7357818875282791,0.6644475242599625,both_wrong
1744,descriptive,0,1,0.8492804547291319,0.9008385292634199,internvl_only
1745,descriptive,1,1,0.8987172356822102,0.9432639507309447,both_correct
1746,descriptive,1,1,0.9643210001659761,0.8679419407978618,both_correct
1747,descriptive,1,1,0.9441046602459776,0.9107497596237868,both_correct
1748,descriptive,1,1,0.8957312252426519,0.9441745222131812,both_correct
1749,descriptive,1,1,0.9257412524128307,0.906314619958989,both_correct
1750,descriptive,1,1,0.7921150473258877,0.9026492075813312,both_correct
1751,descriptive,1,1,0.8408257109232241,0.7653646128930796,both_correct
1752,descriptive,1,0,0.8493660436367702,0.7751471374915234,qwen_only
1753,descriptive,1,1,0.7399038320101207,0.7810888922636959,both_correct
1754,descriptive,1,1,0.9647152857313591,0.9664530511128844,both_correct
1755,descriptive,1,1,0.8940066520146452,0.8621873165215992,both_correct
1756,descriptive,0,1,0.9003834555279965,0.9656804116634475,internvl_only
1757,descriptive,1,0,0.9619399168399614,0.8784835863335047,qwen_only
1758,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1759,descriptive,1,1,0.9214083515392172,0.8190936355549016,both_correct
1760,descriptive,1,1,0.937767467546815,0.8992920410554617,both_correct
1761,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
1762,descriptive,1,1,0.8697390089655347,0.7732652070278397,both_correct
1763,descriptive,1,1,0.7780149802679815,0.7399755655542525,both_correct
1764,descriptive,1,0,0.8125797061813463,0.7589671983046982,qwen_only
1765,descriptive,1,1,0.8371118563616926,0.7423319728123475,both_correct
1766,descriptive,1,1,0.8850795452319928,0.8872757952448174,both_correct
1767,descriptive,1,0,0.8277672733176666,0.8123388942369455,qwen_only
1768,descriptive,1,1,0.9588190572044957,0.9375625906084151,both_correct
1769,descriptive,0,1,0.9072049494278245,0.8568653007627052,internvl_only
1770,descriptive,1,1,0.9582979735928029,0.9462889919472297,both_correct
1771,descriptive,1,1,0.8771515485584154,0.896895706657027,both_correct
1772,descriptive,0,1,0.8310534211203521,0.8818215600859527,internvl_only
1773,descriptive,1,0,0.5456328704070382,0.6717872613942067,qwen_only
1774,descriptive,1,1,0.8962108825654123,0.7950429039303021,both_correct
1775,descriptive,1,1,0.8933354822873318,0.8789463937709355,both_correct
1776,descriptive,0,1,0.8132433643588238,0.7828895805020699,internvl_only
1777,descriptive,0,1,0.8539513903159719,0.8551564606232496,internvl_only
1778,descriptive,1,1,0.7835515976108686,0.7716458803340127,both_correct
1779,descriptive,1,1,0.978174769341542,0.9521331490942584,both_correct
1780,descriptive,1,1,0.9779249356361175,0.9603242884357069,both_correct
1781,descriptive,1,1,0.9296485689000209,0.9189839448284262,both_correct
1782,descriptive,1,1,0.9570320239590745,0.9027866561670705,both_correct
1783,descriptive,1,1,0.8856696133118621,0.5590710273855578,both_correct
1784,descriptive,1,0,0.9018168673789684,0.5865223400643358,qwen_only
1785,descriptive,1,0,0.8765198318669367,0.7701116055198822,qwen_only
1786,descriptive,1,1,0.8997627681804539,0.8801926644374057,both_correct
1787,descriptive,1,1,0.895579303703006,0.9175297476315527,both_correct
1788,descriptive,1,1,0.819270699411206,0.8475563327651375,both_correct
1789,descriptive,1,1,0.9002324237582366,0.8937672088001556,both_correct
1790,descriptive,1,1,0.9794214318553205,0.976217184571007,both_correct
1791,descriptive,1,1,0.9214083515392172,0.8190936355549016,both_correct
1792,descriptive,1,1,0.9811023026068252,0.9473013559545798,both_correct
1793,descriptive,1,1,0.8272188218203836,0.9248586998664466,both_correct
1794,descriptive,1,1,0.7412104930437022,0.8341406128278017,both_correct
1795,descriptive,1,0,0.9361752433532663,0.7842636584342362,qwen_only
1796,descriptive,1,1,0.7940881455094937,0.5908803918872186,both_correct
1797,descriptive,1,0,0.7981070284475271,0.6449487770173915,qwen_only
1798,descriptive,1,1,0.9023722086967172,0.7957608592410186,both_correct
1799,descriptive,1,1,0.8931579501330896,0.8494165568379705,both_correct
1800,descriptive,1,1,0.9405869387992538,0.9427199161607606,both_correct
1801,descriptive,1,1,0.9821634525765593,0.9015013023096244,both_correct
1802,descriptive,1,0,0.9214083515392172,0.8190936355549016,qwen_only
1803,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1804,descriptive,1,1,0.9037056597575853,0.9475385332625245,both_correct
1805,descriptive,1,1,0.9281647316369935,0.8215326757664446,both_correct
1806,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
1807,descriptive,1,1,0.9157308393207639,0.8259475920799967,both_correct
1808,descriptive,1,1,0.8445295727824854,0.7686994501599097,both_correct
1809,descriptive,1,1,0.8134536951228312,0.7227905886594447,both_correct
1810,descriptive,1,1,0.9473553320049664,0.9469172489203028,both_correct
1811,descriptive,1,1,0.9231756052413167,0.9041954148319793,both_correct
1812,descriptive,1,1,0.8938272421812664,0.8273811269931277,both_correct
1813,descriptive,1,1,0.9570859404154652,0.9836198947565851,both_correct
1814,descriptive,1,1,0.9543847634292992,0.9727947433533595,both_correct
1815,descriptive,1,1,0.9367700927162261,0.9105295593269497,both_correct
1816,descriptive,1,0,0.776305022577724,0.6151716451759227,qwen_only
1817,descriptive,1,1,0.8925466715325174,0.9868705470328311,both_correct
1818,descriptive,1,1,0.8624844841175751,0.8448345592425271,both_correct
1819,descriptive,1,1,0.876525742830481,0.8209784321003812,both_correct
1820,descriptive,1,1,0.9290258584011785,0.8946895065757974,both_correct
1821,descriptive,1,1,0.8764273445451289,0.9195635254748253,both_correct
1822,descriptive,0,1,0.8589233031459684,0.9088055508459343,internvl_only
1823,descriptive,1,1,0.9476588677009758,0.9496337489956154,both_correct
1824,descriptive,1,1,0.8957312252426519,0.9441745222131812,both_correct
1825,descriptive,1,1,0.7761880206626893,0.7745557890246149,both_correct
1826,descriptive,1,1,0.8782867596251684,0.9652719800216714,both_correct
1827,descriptive,1,0,0.8856696133118621,0.5590710273855578,qwen_only
1828,descriptive,1,0,0.8497294160878072,0.6776293829034883,qwen_only
1829,descriptive,1,1,0.7464747522507904,0.7347768775319271,both_correct
1830,descriptive,1,1,0.9681781396012684,0.9663439481862084,both_correct
1831,descriptive,1,0,0.9571710997135269,0.9112357752005936,qwen_only
1832,descriptive,1,1,0.917585723738868,0.9213265057665526,both_correct
1833,descriptive,1,0,0.8298796784612219,0.8328101742317291,qwen_only
1834,descriptive,1,1,0.9598826587923984,0.9493793179941328,both_correct
1835,descriptive,1,1,0.9339169692321011,0.982377806418178,both_correct
1836,descriptive,1,1,0.9262109733486394,0.9741092746397554,both_correct
1837,descriptive,1,1,0.9731881160954414,0.9515928300441052,both_correct
1838,descriptive,1,1,0.9107820405415686,0.7357327500441989,both_correct
1839,descriptive,1,0,0.6318860868285425,0.2184535284377075,qwen_only
1840,descriptive,1,1,0.9157308393207639,0.8259475920799967,both_correct
1841,descriptive,1,1,0.9363558547961613,0.8687724394952546,both_correct
1842,descriptive,1,0,0.8959369637576511,0.8924208793426763,qwen_only
1843,descriptive,1,1,0.8175216200500354,0.9479341226489939,both_correct
1844,descriptive,0,1,0.8776910323018462,0.8873004990025704,internvl_only
1845,descriptive,1,1,0.9704064681987241,0.9516994610955383,both_correct
1846,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1847,descriptive,1,1,0.9594904293000391,0.9786529201111733,both_correct
1848,descriptive,1,1,0.9003824400743232,0.863179265891398,both_correct
1849,descriptive,1,1,0.8045162870467362,0.6419299268850136,both_correct
1850,descriptive,1,0,0.8784235728591075,0.5633201529148181,qwen_only
1851,descriptive,0,0,0.7920440332442413,0.8026528084729734,both_wrong
1852,descriptive,0,0,0.9192944599006995,0.8806095813695789,both_wrong
1853,descriptive,1,1,0.8340434665237239,0.863636851329852,both_correct
1854,descriptive,1,1,0.8762059421508396,0.9558986561724931,both_correct
1855,descriptive,1,1,0.8926742599874651,0.8766862594382379,both_correct
1856,descriptive,1,1,0.9670474724367313,0.9505248708858023,both_correct
1857,descriptive,1,1,0.9562975777255143,0.9624755286184689,both_correct
1858,descriptive,1,0,0.9214083515392172,0.8190936355549016,qwen_only
1859,descriptive,1,1,0.9003824400743232,0.863179265891398,both_correct
1860,descriptive,1,1,0.8045162870467362,0.6419299268850136,both_correct
1861,descriptive,1,0,0.8856696133118621,0.5590710273855578,qwen_only
1862,descriptive,1,1,0.8942596312621791,0.877279172276127,both_correct
1863,descriptive,1,1,0.9299235894247702,0.9079401651161726,both_correct
1864,descriptive,1,1,0.9062768831733419,0.8572061704909505,both_correct
1865,descriptive,1,1,0.8859423542791202,0.8782837545559629,both_correct
1866,descriptive,1,1,0.9062165833590786,0.9459482200628961,both_correct
1867,descriptive,1,1,0.9609409583550229,0.9071520290523964,both_correct
1868,descriptive,1,1,0.8957312252426519,0.9441745222131812,both_correct
1869,descriptive,1,1,0.803458638556755,0.8373267488353675,both_correct
1870,descriptive,1,1,0.9094048721577283,0.8963970059100871,both_correct
1871,descriptive,1,1,0.8320266545701888,0.8638653479733491,both_correct
1872,descriptive,1,1,0.8647645251523592,0.8276615758285514,both_correct
1873,descriptive,1,1,0.8493660436367702,0.7751471374915234,both_correct
1874,descriptive,1,1,0.9363722921826013,0.9185103452208926,both_correct
1875,descriptive,1,1,0.9477783861720623,0.9134474959378064,both_correct
1876,descriptive,0,0,0.8931442923738967,0.9261955561970373,both_wrong
1877,descriptive,1,0,0.837341777063387,0.7756920334681391,qwen_only
1878,descriptive,1,1,0.9794214318553205,0.976217184571007,both_correct
1879,descriptive,1,1,0.8496852557236599,0.8174101114001149,both_correct
1880,descriptive,1,1,0.8256151079269847,0.8993848856284299,both_correct
1881,descriptive,1,1,0.8588529036495691,0.9085032723309907,both_correct
1882,descriptive,0,1,0.8483357765554367,0.5812724649030852,internvl_only
